,ResponseId,statement_1_applies,statement_2_applies,statement_3_applies,statement_4_applies,statement_5_applies,statement_6_applies,statement_7_applies,statement_8_applies,statement_9_applies,statement_10_applies
2320,R_7sclIlYTGDoRPzH,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2321,R_7sclIlYTGDoRPzH,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2322,R_7sdKSotlQEdHZ1d,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2323,R_7sdKSotlQEdHZ1d,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,R_7skb66lgwa1e7kJ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,R_7skb66lgwa1e7kJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2326,R_7stDcXvI78nWFqN,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,R_7stDcXvI78nWFqN,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2328,R_7SwXOackorlG8jD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,R_7SwXOackorlG8jD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,R_7sZLnnqUtZ9rECA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2331,R_7sZLnnqUtZ9rECA,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,R_7tb6quuJpxhpswM,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,R_7tb6quuJpxhpswM,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,R_7TJVZJw4LOMOQUN,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,R_7TJVZJw4LOMOQUN,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2336,R_7tKD8xcslDqL7AB,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2337,R_7tKD8xcslDqL7AB,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,R_7tqB3btIAnh4nFD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2339,R_7tqB3btIAnh4nFD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2340,R_7UDkTXxuOUOXvWN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2341,R_7UDkTXxuOUOXvWN,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2342,R_7ui9kDUFBRtIZJn,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,R_7ui9kDUFBRtIZJn,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2344,R_7uUnCsCXD2XosNH,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,R_7uUnCsCXD2XosNH,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2346,R_7v1nM78eJsLzsmB,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2347,R_7v1nM78eJsLzsmB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2348,R_7V8SxhFz1Kyr6xA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,R_7V8SxhFz1Kyr6xA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,R_7VfhlEKrZ3ZY8Bb,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2351,R_7VfhlEKrZ3ZY8Bb,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2352,R_7VkxPiH4ffdneou,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,R_7VkxPiH4ffdneou,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2354,R_7w0fKBnQldl4ZMt,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2355,R_7w0fKBnQldl4ZMt,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2356,R_7wcUcCn0nGVRVlE,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,R_7wcUcCn0nGVRVlE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2358,R_7WFZv2CkJ95IJrP,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,R_7WFZv2CkJ95IJrP,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2360,R_7wH9AzwhM5kcJFU,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2361,R_7wH9AzwhM5kcJFU,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,R_7xDFItyzZ01eR5V,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,R_7xDFItyzZ01eR5V,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2364,R_7xWT9qNZ8LJMivi,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,R_7xWT9qNZ8LJMivi,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,R_7YfVTPyIuc1urYj,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2367,R_7YfVTPyIuc1urYj,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2368,R_7YxCcR6Ii2qD5pY,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2369,R_7YxCcR6Ii2qD5pY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2370,R_7zkENtESyHPHuU6,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,R_7zkENtESyHPHuU6,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,R_7zO0isqDiTbV6eT,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,R_7zO0isqDiTbV6eT,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2374,R_85fYYN2f1I1w0lr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,R_85fYYN2f1I1w0lr,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2376,R_8LIL0jfi13ygT1x,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2377,R_8LIL0jfi13ygT1x,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2378,R_8LNFivOboOos1V9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2379,R_8LNFivOboOos1V9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,R_8NvIYKpUxo6CV0J,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2381,R_8NvIYKpUxo6CV0J,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2382,R_8r1UjIxlbWWl5ZY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2383,R_8r1UjIxlbWWl5ZY,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,R_8RwJ7Jobc349mvb,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,R_8RwJ7Jobc349mvb,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,R_8TczVKbkvCyO57H,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,R_8TczVKbkvCyO57H,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2388,R_8V2KAX1qbjrstk5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,R_8V2KAX1qbjrstk5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,R_8wdzCZ5P0k9yC1z,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2391,R_8wdzCZ5P0k9yC1z,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2392,3002010873,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2393,3002010873,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,3002019714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2395,3002019714,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,3002473424,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2397,3002473424,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2398,3002671382,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,3002671382,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,3003243935,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2401,3003243935,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2402,3003355867,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,3003355867,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2404,3003366554,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2405,3003366554,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,3003624690,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2407,3003624690,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,3004723794,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2409,3004723794,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2410,3004996533,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,3004996533,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,3006114981,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,3006114981,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2414,3006218043,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,3006218043,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,3007202203,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,3007202203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2418,3012159931,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2419,3012159931,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2420,3012274778,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,3012274778,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,3012843132,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2423,3012843132,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,3012880066,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,3012880066,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,3013087054,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,3013087054,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2428,3013821356,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,3013821356,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,3013847709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2431,3013847709,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2432,3014109845,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2433,3014109845,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,3014917886,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2435,3014917886,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2436,3015188715,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,3015188715,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,3016703427,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,3016703427,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2440,3016792680,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2441,3016792680,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2442,3017444073,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,3017444073,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2444,3017446355,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,3017446355,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2446,3017538014,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,3017538014,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2448,3017911277,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2449,3017911277,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,3022594882,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2451,3022594882,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,3022791454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2453,3022791454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2454,3022884363,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,3022884363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2456,3022910939,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2457,3022910939,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2458,3023181867,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,3023181867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2460,3024146396,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,3024146396,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,3024158112,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2463,3024158112,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2464,3028141190,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2465,3028141190,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,3028298691,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,3028298691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2468,3028540635,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2469,3028540635,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,3044591617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2471,3044591617,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2472,3044716897,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2473,3044716897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2474,3045240242,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,3045240242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2476,3045246011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2477,3045246011,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,3045308186,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,3045308186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2480,3045398417,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,3045398417,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2482,3045718638,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2483,3045718638,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2484,3046531354,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,3046531354,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,3046554879,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,3046554879,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,3052436135,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2489,3052436135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2490,3053142435,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2491,3053142435,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,3053430166,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,3053430166,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2494,3053831366,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,3053831366,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,3053942526,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,3053942526,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2498,3053991405,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2499,3053991405,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2500,3054253680,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,3054253680,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2502,3054397315,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,3054397315,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2504,3054538355,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,3054538355,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,3057275760,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,3057275760,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2508,3057492618,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,3057492618,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2510,3059192677,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,3059192677,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,3102545125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2513,3102545125,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2514,3102580603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2515,3102580603,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2516,3102971153,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,3102971153,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,3103064879,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,3103064879,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2520,3103474093,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,3103474093,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,3104147930,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2523,3104147930,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2524,3104881084,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2525,3104881084,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2526,3105621499,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2527,3105621499,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,3105862759,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,3105862759,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,3106235792,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,3106235792,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2532,3106574804,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,3106574804,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,3106842822,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2535,3106842822,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2536,3106904113,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,3106904113,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2538,3106965189,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,3106965189,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,3107154006,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2541,3107154006,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,3107518969,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2543,3107518969,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2544,3107522313,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,3107522313,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,3107591389,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,3107591389,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2548,3107777038,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,3107777038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2550,3108530741,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,3108530741,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2552,3108859013,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2553,3108859013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2554,3112735721,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,3112735721,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,3112844995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2557,3112844995,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,3113085066,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2559,3113085066,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2560,3114147446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,3114147446,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2562,3114148419,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,3114148419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2564,3114961040,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,3114961040,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,3115849635,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,3115849635,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2568,3117189374,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,3117189374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2570,3117597622,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,3117597622,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2572,3118032662,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2573,3118032662,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2574,3118634479,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,3118634479,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2576,3122631688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2577,3122631688,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,3123206735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2579,3123206735,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2580,3123708395,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2581,3123708395,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,3124388515,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2583,3124388515,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,3124900263,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2585,3124900263,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2586,3125323326,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2587,3125323326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2588,3125323710,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2589,3125323710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2590,3125820356,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
